Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_eah_d,Najwyzszy_eah_d,Najnizszy_eah_d,Zamkniecie_eah_d,Wolumen_eah_d,Otwarcie_mon_d,Najwyzszy_mon_d,Najnizszy_mon_d,Zamkniecie_mon_d,Wolumen_mon_d,Otwarcie_woj,Najwyzszy_woj,Najnizszy_woj,Zamkniecie_woj,Wolumen_woj,Otwarcie_pum_de_d,Najwyzszy_pum_de_d,Najnizszy_pum_de_d,Zamkniecie_pum_de_d,Wolumen_pum_de_d,Otwarcie_wig20_d,Najwyzszy_wig20_d,Najnizszy_wig20_d,Zamkniecie_wig20_d,Wolumen_wig20_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_boss_de_d,Najwyzszy_boss_de_d,Najnizszy_boss_de_d,Zamkniecie_boss_de_d,Wolumen_boss_de_d,Otwarcie_ads_de_d,Najwyzszy_ads_de_d,Najnizszy_ads_de_d,Zamkniecie_ads_de_d,Wolumen_ads_de_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_nke_us_d,Najwyzszy_nke_us_d,Najnizszy_nke_us_d,Zamkniecie_nke_us_d,Wolumen_nke_us_d
2016-08-24,172.12,177.23,172.03,177.23,55609,7.90769,7.90769,7.46032,7.69266,4248.7627119858,13.55,13.8,13.55,13.61,124015,5.3453,5.3543,5.147,5.3453,3007,217.576829,219.454151,217.143601,217.576829,2583,1787.89,1792.4,1774.07,1786.32,25219854.0,14066.05,14115.78,14053.96,14115.78,6310071.0,50.817378,51.100287,50.357653,50.861583,245928,147.271328,148.329796,146.405309,147.271328,485514,47376.54,47541.92,47220.32,47478.83,47100475.0,55.8961,56.3087,55.7384,56.2035,12170501.901718
2016-08-25,178.69,180.14,177.23,180.14,106276,7.68405,7.68405,7.03861,7.1935,25111.372882073,13.57,13.57,13.42,13.45,70679,5.3363,5.3363,5.1019,5.3183,2537,219.357879,219.357879,216.6141,217.576829,1909,1788.99,1788.99,1773.67,1781.68,19845032.0,14099.27,14135.88,14083.47,14135.88,14313196.0,50.366494,50.384175,49.12877,49.72995,275305,146.549646,147.608113,145.731739,146.357197,631831,47535.17,47535.17,47288.23,47464.07,61970861.0,56.0071,56.1391,55.0909,55.2942,9329937.1192486
2016-08-26,179.65,181.58,178.83,180.57,60415,7.09892,7.17637,6.79774,6.86666,19937.898305654,13.45,13.46,13.41,13.45,14224,5.3453,5.3453,5.1381,5.3002,4033,213.822185,219.694834,213.822185,217.576829,2712,1783.26,1784.47,1772.7,1775.9,15736982.0,14151.48,14223.25,14132.08,14223.25,7429922.0,49.668064,49.765314,47.776116,49.172975,420251,146.742094,148.089235,146.405309,147.75245,501536,47377.37,47541.63,47343.22,47456.36,48569078.0,54.6635,55.2545,54.4126,55.0651,10701160.276663
2016-08-29,179.55,180.62,177.82,179.84,43154,6.987,6.987,6.68582,6.9354,4988.7457628544,13.46,13.71,13.4,13.45,48976,5.3272,5.3453,5.192,5.3363,5998,217.721239,218.058194,214.207277,217.528693,1518,1772.66,1782.1,1770.56,1777.35,11954990.0,14229.8,14236.94,14151.61,14172.32,5903668.0,49.004998,49.234861,47.952933,48.076706,240869,146.501534,147.271328,145.106281,146.934543,290245,47371.62,47527.08,47308.94,47427.99,29663142.0,55.2545,55.3032,54.6278,54.7209,6247339.9930805
2016-08-30,179.84,180.82,178.48,180.33,73377,6.8838,6.8838,6.21261,6.66007,14023.372881757,13.45,13.55,13.41,13.55,13994,5.3364,5.3364,5.138,5.3272,6759,217.191738,218.92465,215.747644,215.747644,1016,1776.41,1802.87,1771.51,1798.23,23204767.0,14175.11,14199.78,14135.12,14199.78,6785989.0,48.448023,48.642522,48.182796,48.536431,195598,147.07888,148.089235,146.453421,146.453421,434428,47442.34,47990.73,47375.81,47989.59,48832282.0,54.5623,54.841,53.9911,54.1319,6754452.6426761
2016-08-31,178.86,181.65,175.94,177.89,143004,6.66007,6.75475,6.06632,6.28144,23130.610170152,13.48,13.55,13.44,13.55,10845,5.3272,5.4007,5.208,5.4007,2650,216.373418,216.758509,215.651371,215.651371,3973,1797.35,1797.35,1788.79,1793.56,30390256.0,14202.16,14237.13,14197.01,14221.04,7474479.0,48.448023,48.642522,47.82032,48.403818,358383,145.731739,145.779851,142.460112,143.326131,954588,47946.59,47993.46,47807.5,47935.1,53855929.0,53.9991,54.3927,53.3724,53.7958,8264506.1155499
2016-09-01,177.69,180.09,176.42,178.33,74640,6.30729,6.61708,5.8513,6.26421,8447.3389832922,13.5,13.5,13.02,13.21,44383,5.4007,5.4007,5.208,5.4007,2290,215.699507,216.758509,211.319089,213.244547,4196,1796.61,1803.95,1759.68,1761.68,28885190.0,14187.96,14233.67,14055.19,14089.06,9439529.0,48.677885,48.845862,48.067865,48.341932,212821,143.181794,144.625159,141.112971,142.219551,809800,48045.86,48123.6,47157.85,47221.32,61752071.0,53.9743,54.7963,53.8434,54.7865,8777147.0490558
2016-09-02,178.33,179.65,176.91,178.58,70046,6.19547,6.29867,6.07494,6.28144,5887.8305086428,13.62,13.62,13.3,13.47,4584,5.2264,5.4373,5.2264,5.4007,16437,214.640505,216.084599,212.763183,214.784914,2660,1760.27,1769.58,1753.65,1767.55,23937763.0,14095.64,14169.9,14068.44,14160.86,6472331.0,48.589477,48.898907,48.050183,48.890067,212734,139.669607,140.872411,138.226242,139.95828,1286879,47187.63,47413.95,47121.34,47405.71,44174917.0,54.8737,55.3884,54.2737,54.3006,7395307.0049207
2016-09-06,179.4,179.55,173.78,176.91,51412,6.06632,6.09217,5.87706,6.07494,6543.4576273056,13.2,13.2,12.91,12.92,41377,5.5657,5.5657,5.5015,5.5015,1667,215.218142,217.721239,214.688641,217.095465,1703,1792.02,1799.76,1774.73,1790.83,25532959.0,14245.25,14249.95,14196.69,14242.27,10274271.0,47.979456,48.412659,47.952933,47.997138,276938,141.642205,142.219551,140.246953,140.968635,632563,48140.1,48218.25,47721.81,48081.09,49737419.0,54.5177,54.6387,53.542,53.7294,10440668.385905
2016-09-07,176.91,178.77,176.51,177.69,40010,6.08356,7.64958,6.08356,7.48616,56509.932205004,13.19,13.19,12.65,12.9,531520,5.4465,5.4556,5.3548,5.4281,1459,216.758509,220.224335,216.758509,219.694834,4862,1792.71,1815.28,1792.71,1810.02,24691627.0,14292.2,14328.44,14266.69,14328.44,9099128.0,48.227001,48.439182,46.909709,47.077686,390906,141.690317,143.326131,141.449757,142.748785,625173,48232.99,48570.06,48232.99,48478.28,51665190.0,53.7958,54.0754,53.3575,54.018,8051648.0245913
2016-09-08,177.69,177.89,175.84,177.3,35027,7.44308,8.1745,7.09892,7.1935,24231.508475269,12.85,12.9,12.7,12.87,4084,5.4007,5.4007,5.3639,5.3914,2410,219.502288,220.850109,217.28801,217.913785,2129,1811.76,1818.94,1789.59,1793.48,24962631.0,14396.96,14396.96,14282.69,14289.47,6974372.0,47.068845,47.51973,46.635642,47.086527,360911,143.181794,143.75914,140.246953,140.63185,706147,48533.07,48636.67,48083.9,48129.15,46085844.0,53.2345,53.5995,52.5136,52.5691,13613812.590514
2016-09-09,175.16,175.94,168.16,168.16,66402,7.1935,7.7615,6.72038,7.35702,18001.983051362,12.81,13.13,12.81,12.95,11094,5.3364,5.4281,5.3364,5.4189,3654,217.28801,217.28801,213.34082,213.725912,2140,1792.55,1792.62,1753.12,1754.12,22607907.0,14290.74,14299.96,14176.43,14201.64,6447617.0,46.759414,47.254504,46.069826,46.087508,234266,139.910167,140.63185,138.611139,139.573382,557604,48062.45,48121.71,47304.12,47326.14,40837070.0,52.3014,52.4095,51.7233,51.7828,12072907.824377
2016-09-12,168.11,168.11,163.28,163.28,70989,7.6582,7.6582,6.85795,7.15052,3821.6440679058,13.0,13.0,12.7,12.7,19323,5.4098,5.4098,5.4098,5.4098,297,212.426227,214.447959,210.21195,213.725912,2010,1746.6,1746.6,1710.61,1731.37,24285483.0,14135.38,14141.9,14002.23,14136.79,5413640.0,45.671986,45.671986,44.655285,45.168056,332864,136.927213,141.594093,136.686653,140.679962,812277,46904.26,47046.26,46321.24,46756.18,43849545.0,51.4774,52.5186,51.4307,52.4195,7981137.6978853
2016-09-13,165.18,168.11,158.14,166.36,107335,7.15052,7.15052,6.73752,6.9354,5271.7118645574,12.7,12.82,12.67,12.77,6167,5.3914,5.4098,5.1622,5.2631,1640,213.725912,217.047328,213.725912,216.373418,2096,1736.54,1745.4,1718.56,1727.69,29377225.0,14166.87,14214.69,14128.88,14214.69,6257223.0,45.362555,45.822281,45.20342,45.282987,223077,140.920523,144.240262,140.824298,142.460112,884135,46951.94,47099.59,46599.79,46797.85,47771809.0,52.2826,52.356,51.5855,51.8224,7862403.6322907
2016-09-14,167.63,168.06,165.48,165.96,41200,6.9354,7.6066,6.7289,7.28819,2410.0169492214,12.65,12.76,12.65,12.76,19972,5.4098,5.4281,5.3639,5.3914,1819,216.325281,216.854782,213.774048,216.758509,1211,1730.91,1742.23,1725.57,1736.68,15305726.0,14214.1,14249.48,14181.79,14230.99,3950160.0,45.486328,45.486328,44.416581,44.451945,290391,142.796897,144.095926,141.642205,142.796897,806879,46911.63,47069.79,46780.88,46988.55,31111198.0,51.6241,52.0,51.412,51.5953,8106877.4162207
2016-09-15,167.09,168.99,164.21,165.57,46337,7.56361,7.59798,7.21074,7.59798,5302.6779662532,12.76,12.76,12.7,12.76,5062,5.3914,5.3914,5.2814,5.3914,1024,215.79578,217.576829,215.170006,217.576829,2590,1736.24,1745.97,1735.85,1745.97,15236315.0,14264.16,14274.3,14193.53,14231.98,6778145.0,44.549194,45.265306,44.045264,44.690649,361929,142.267663,144.913832,141.594093,144.913832,876906,47067.56,47221.3,47027.43,47198.39,33507136.0,51.4774,51.981,51.294,51.9196,6716006.7660265
2016-09-16,165.57,166.16,159.51,159.8,85609,7.61521,8.00237,7.54629,7.87332,2887.3220339808,12.75,12.76,12.69,12.72,8990,5.3823,5.3823,5.2814,5.3548,1025,216.6141,237.842282,216.6141,236.446324,15309,1745.2,1747.91,1734.17,1734.26,37827541.0,14245.35,14275.46,14209.73,14249.73,4285961.0,44.655285,45.035443,44.222082,44.531513,493862,145.154393,145.683627,141.786542,144.240262,9908728,47254.48,47294.31,47018.53,47166.67,63147219.0,51.6985,51.8126,51.5231,51.64,12463684.485565
2016-09-19,162.16,165.38,161.52,162.98,37092,7.87332,7.87332,7.54629,7.74436,1308.050847495,12.75,12.83,12.69,12.72,30687,5.2814,5.3914,5.2814,5.3914,2825,238.082964,239.478922,232.499134,235.868687,4965,1740.57,1761.7,1740.57,1749.78,18818511.0,14296.14,14313.99,14220.87,14231.72,4856849.0,45.044284,45.265306,44.381218,44.549194,219554,144.384598,144.769496,142.748785,143.566692,1017140,47345.25,47649.61,47311.28,47405.08,34087693.0,51.8324,51.9196,51.412,51.4307,8158540.953799
2016-09-20,163.18,164.16,160.05,164.01,53442,7.8647,7.8647,7.12477,7.52915,3943.3728814686,12.7,12.71,12.6,12.71,27577,5.3914,5.3914,5.2814,5.2814,259,234.232047,235.724277,233.943228,234.905957,2600,1748.71,1755.59,1741.64,1755.59,19570101.0,14248.79,14280.98,14235.48,14280.98,5605517.0,44.558035,44.628762,44.173457,44.310491,224568,143.951589,146.260973,143.711028,145.587403,900807,47323.45,47528.84,47266.99,47528.84,36548575.0,51.7184,51.8899,51.2493,51.3534,9149328.023395
2016-09-21,164.21,164.98,160.49,162.54,45300,7.57223,7.74436,7.22806,7.71842,3010.1186441538,12.72,12.72,12.5,12.58,15669,5.3181,5.3181,5.2997,5.2997,1402,235.868687,239.286376,234.135774,239.286376,7641,1755.52,1761.41,1753.22,1758.47,23702393.0,14285.92,14299.35,14208.96,14242.31,5972052.0,44.770216,45.026602,44.337013,44.425422,213499,146.693982,148.714693,146.549646,147.271328,866326,47569.98,47660.82,47513.57,47625.23,47824498.0,51.4952,51.8324,51.1104,51.7927,8591755.9170289
2016-09-22,163.23,170.75,162.93,169.53,129649,7.7098,7.71842,7.31403,7.68405,2143.0677966714,12.58,12.6,12.5,12.5,15457,5.2814,5.4189,5.2539,5.4189,19097,238.082964,238.756875,235.916823,237.746009,2877,1762.09,1776.22,1748.65,1776.22,59119257.0,14235.25,14303.47,14207.36,14294.31,7838719.0,44.646444,45.51285,44.60224,45.123852,251791,148.522244,149.09959,147.223216,149.003366,832928,47854.67,48154.88,47589.6,48154.88,82105873.0,51.9196,52.3917,51.6985,51.8621,8602647.1002157
2016-09-23,170.85,172.56,167.68,172.56,52109,7.71842,7.71842,6.96125,7.15913,3947.6440679094,12.49,12.57,11.9,12.0,40224,5.4373,5.4465,5.2264,5.4465,7277,233.654409,236.831416,233.654409,235.868687,1550,1774.4,1774.4,1748.18,1762.48,31636193.0,14308.31,14308.5,14265.56,14300.76,4589132.0,45.168056,45.168056,44.133673,44.40774,218499,149.147703,149.484488,148.570357,149.243927,601419,48091.47,48091.47,47580.02,47865.78,45722846.0,51.4952,52.1389,51.3931,51.6143,9530888.5250323
2016-09-26,170.22,170.22,166.01,169.73,41713,7.39148,7.39148,7.1419,7.1419,429.2542373004,12.02,12.18,11.17,12.18,410487,5.4465,5.4465,5.2448,5.4098,2564,235.96496,235.96496,232.354725,232.354725,2822,1756.5,1756.5,1730.04,1740.05,20590324.0,14287.76,14287.76,14159.32,14262.52,4826171.0,44.248605,44.266286,43.284949,43.479448,293632,148.137347,149.243927,147.07888,147.463777,813460,47641.42,47641.42,47226.31,47448.1,38112243.0,51.285,51.4774,50.6088,50.9131,12423182.393867
2016-09-27,169.68,170.9,167.91,170.37,51992,7.1419,7.48616,7.01285,7.46893,5331.5084747286,12.3,12.73,12.18,12.5,71584,5.3914,5.4281,5.3914,5.4281,2141,230.429266,231.343859,227.204123,227.348532,2948,1741.68,1743.86,1716.97,1732.81,25569684.0,14255.08,14288.75,14184.59,14238.24,7612873.0,43.793299,43.819822,42.573258,43.479448,304244,148.233571,148.618469,145.394954,146.549646,615962,47458.49,47496.49,46930.43,47278.65,47041438.0,50.7734,51.981,50.4462,51.7927,18824650.781014
2016-09-28,170.46,173.98,167.72,173.98,52397,7.4001,7.46893,7.05593,7.05593,3214.067796702,12.7,12.75,12.6,12.6,70928,5.4189,5.4189,5.4189,5.4189,12,228.407534,229.273991,226.193257,228.166852,3056,1734.12,1743.4,1728.35,1734.59,27823162.0,14259.23,14276.27,14186.14,14270.46,4957697.0,43.673947,44.115991,43.346835,43.585539,192496,146.453421,149.676936,146.357197,149.676936,753357,47310.88,47428.93,47118.15,47317.71,44618582.0,51.1006,51.4744,49.4147,49.8352,35476717.24704
2016-09-29,173.01,175.94,169.19,175.94,65945,7.30542,7.64106,6.9354,7.4001,26635.118644829,12.74,12.74,12.35,12.36,13808,5.4189,5.4189,5.4007,5.4098,720,231.921496,231.921496,228.070579,229.033308,1506,1730.66,1735.49,1715.78,1730.45,23435359.0,14305.79,14331.88,14245.56,14288.35,5096447.0,44.09831,44.10715,42.807541,43.037404,232605,150.831628,151.457086,147.511889,147.800562,615337,47554.4,47644.51,47203.89,47494.62,46798526.0,49.5289,50.1426,48.7802,48.8169,18069865.566649
2016-09-30,175.94,177.45,171.78,173.01,126476,7.4001,7.4001,7.06455,7.31403,934.322033925,12.31,12.55,12.0,12.3,14177,5.3914,5.4007,5.2355,5.2355,3443,223.83457,230.188584,222.438612,229.225854,2508,1723.24,1732.52,1709.51,1709.51,32979844.0,14267.25,14382.68,14230.16,14382.68,6266856.0,42.49811,43.629743,41.985339,43.519232,424503,146.405309,149.003366,145.876076,148.666581,832981,47208.49,47446.57,47084.94,47084.94,53946578.0,49.1996,49.6607,48.9289,49.2769,13761516.194943
2016-10-04,178.77,180.73,177.06,178.77,111205,9.96444,10.3259,8.60482,9.09537,49251.050848865,11.92,12.47,11.92,12.46,6945,5.4098,5.4098,5.2264,5.4098,4969,228.551944,232.836089,228.551944,232.017769,2297,1728.57,1756.87,1728.57,1754.04,31050839.0,14468.16,14486.71,14437.15,14474.86,9367884.0,43.187699,44.672967,43.187699,44.469627,343308,148.570357,151.457086,148.329796,151.457086,852290,47524.09,47976.57,47505.51,47900.66,51456041.0,49.511,49.6607,48.7425,48.8,11468083.109624
2016-10-05,179.25,179.25,171.34,175.89,62768,9.01763,9.03449,8.44131,8.76862,11826.915254575,12.5,12.56,11.95,12.2,16886,5.4007,5.4007,5.2448,5.3823,2579,231.05504,231.680814,228.359398,230.910631,3906,1755.28,1769.2,1743.5,1762.23,32012545.0,14479.53,14494.3,14362.63,14407.44,8219507.0,44.2044,45.079647,44.169037,44.787898,292055,150.109946,151.168413,149.243927,149.965609,534460,47927.81,48141.42,47722.85,48017.65,50173107.0,48.808,49.2671,48.7623,48.7802,7661798.1224173
2016-10-06,173.06,179.84,173.06,179.84,182265,8.98298,8.98298,8.48429,8.77677,8990.847457884,11.45,11.79,11.32,11.6,370314,5.1347,5.3548,5.1072,5.3548,2745,228.070579,229.947901,227.059713,227.78176,1297,1762.95,1763.83,1750.87,1761.9,28436818.0,14426.51,14462.62,14407.73,14419.23,6642628.0,45.053125,45.123852,44.469627,44.513831,258390,149.869385,150.109946,147.75245,147.993011,586811,48006.01,48058.5,47808.74,48014.44,42774330.0,48.8534,48.9765,48.6384,48.6948,10033805.043772
2016-10-07,179.79,180.82,177.45,180.82,50837,8.9577,8.9577,8.48429,8.75148,2552.033898378,11.58,11.77,11.5,11.57,56396,5.3548,5.3548,5.3548,5.3548,720,228.166852,228.888899,226.385803,228.166852,1414,1762.35,1762.35,1748.3,1751.72,26918222.0,14448.64,14459.12,14356.55,14374.4,3949348.0,44.558035,44.558035,42.705871,43.19654,372238,148.185459,150.158058,146.934543,149.292039,625325,48046.12,48047.43,47762.81,47762.81,39542355.0,49.0607,49.0984,48.3686,48.4717,8971083.726113
2016-10-10,179.35,180.58,176.91,177.84,83866,8.77677,8.77677,7.9164,8.42398,9569.5932206124,11.6,11.7,11.51,11.7,35696,5.4098,5.4098,5.4098,5.4098,491,231.440132,232.980499,230.188584,231.584541,5239,1757.71,1769.84,1755.77,1765.95,16023786.0,14392.82,14418.82,14352.83,14409.52,3721539.0,43.320312,43.576698,43.006461,43.315892,261872,149.09959,151.890096,149.051478,151.890096,525920,47929.53,48093.71,47825.88,48027.79,27664100.0,48.79,48.9001,48.4529,48.4717,5837150.8063048
2016-10-11,178.04,182.88,177.99,180.63,78956,8.56174,8.56174,8.08853,8.34663,7362.457627329,11.8,11.95,11.12,11.23,119699,5.2539,5.4007,5.2539,5.3823,1976,232.017769,233.076772,231.343859,231.921496,3167,1767.37,1770.34,1754.76,1757.04,21130370.0,14398.01,14416.39,14313.76,14330.84,9445313.0,43.753515,44.876307,43.660686,44.575717,485399,151.793871,152.226881,149.436376,149.676936,515954,48142.35,48147.94,47848.29,47912.93,43977701.0,48.6205,48.9001,48.2159,48.4995,9813092.1911618
2016-10-12,179.01,180.82,178.04,180.82,47284,8.34663,8.381,7.97661,8.381,3776.7966102774,11.24,11.24,10.26,10.49,206233,5.4007,5.4007,5.2631,5.4007,460,232.499134,233.028635,230.669948,230.669948,1812,1753.78,1760.43,1743.75,1760.43,23215244.0,14306.31,14316.7,14221.74,14275.56,7914294.0,44.584558,45.565896,44.469627,45.10617,332676,149.436376,150.542955,148.666581,149.821273,481440,47793.73,47924.95,47613.78,47924.95,43167780.0,48.6761,49.3316,48.4817,49.0797,9921223.4882355
2016-10-13,180.82,180.82,177.89,179.74,83446,8.38961,8.47568,8.04545,8.21748,3633.7118645106,10.5,10.5,9.9,10.3,588397,5.2814,5.3731,5.0522,5.3731,6329,231.05504,233.461863,230.284856,232.402861,1703,1751.92,1751.92,1726.8,1727.55,29480532.0,14291.47,14305.16,14219.25,14254.19,11508178.0,44.80558,45.30951,44.337013,45.30951,284524,148.955254,149.243927,147.415665,147.415665,625893,47765.2,47777.92,47303.15,47303.15,54330748.0,48.7802,48.9666,48.1971,48.6948,8994504.8121792
2016-10-14,180.53,181.56,177.94,179.84,51757,8.43269,8.90619,8.06258,8.77677,3560.0338984068,10.6,10.8,10.32,10.6,97789,5.3731,5.3731,5.2448,5.3639,2107,232.980499,235.676141,232.980499,235.00223,1847,1732.81,1737.65,1719.64,1719.64,20419679.0,14263.96,14300.23,14250.24,14285.16,8352746.0,46.600279,47.537412,46.202439,47.166095,557742,148.474132,151.408974,148.474132,151.168413,703278,47459.6,47586.17,47285.64,47285.64,40052169.0,49.0231,49.1351,48.3091,48.3091,7619003.840036
2016-10-17,179.84,181.31,177.99,178.63,63333,8.90619,9.20681,8.60482,9.19838,6423.8644069632,10.68,10.68,10.2,10.2,61229,5.2814,5.3548,5.1164,5.3548,2470,235.868687,235.868687,234.232047,234.809684,1929,1717.26,1728.36,1711.92,1714.2,23655188.0,14291.98,14312.93,14220.06,14253.06,5392316.0,46.768255,47.201458,46.759414,47.068845,391199,150.591067,151.697647,149.676936,150.061834,526529,47260.82,47496.27,47184.85,47264.17,37316147.0,48.3388,48.436,47.6923,47.7598,8426421.7055948
2016-10-18,178.58,184.58,178.38,184.24,115430,9.20681,9.20681,8.64734,8.99235,3934.830508587,10.21,10.39,9.4,9.85,176457,5.3456,5.3456,5.1531,5.3272,1255,234.905957,238.27551,233.076772,236.687007,5069,1720.14,1731.22,1711.86,1721.21,29062782.0,14248.39,14260.43,14192.37,14202.51,8179011.0,47.298708,47.466685,46.91855,47.068845,365315,150.783516,152.323105,150.446731,151.841984,772177,47444.67,47607.25,47223.45,47436.67,49230103.0,48.0136,48.3488,47.9085,47.9363,7270936.7520269
2016-10-19,183.76,191.08,183.76,190.59,145763,8.99235,9.12065,8.61297,9.11222,3885.7118645178,9.65,10.08,9.6,10.01,170090,5.2997,5.2997,5.2997,5.2997,491,236.831416,236.975825,232.787953,232.787953,1911,1722.43,1750.44,1720.63,1744.53,41470961.0,14201.66,14235.21,14172.39,14210.76,7414781.0,47.130731,48.368455,47.033482,47.882206,464698,152.034432,153.141012,151.601423,152.515554,656359,47490.61,47962.24,47432.08,47876.12,62399683.0,48.0503,48.5174,47.8619,48.4817,7462188.954117
2016-10-20,190.54,193.33,189.18,190.59,56713,9.20681,9.20681,8.83745,9.17216,1419.1016949558,10.32,10.65,10.2,10.65,51052,5.2906,5.2906,5.208,5.2906,3446,232.932362,232.980499,230.477402,231.72895,2893,1751.16,1758.76,1747.85,1748.99,26821799.0,14248.81,14259.7,14215.86,14236.76,4789297.0,48.62484,48.62484,47.51973,48.182796,653233,152.65989,153.477797,151.457086,153.477797,669184,48091.7,48096.61,47879.33,47894.17,41077729.0,48.4529,49.0043,48.3785,48.565,7023139.1403391
2016-10-21,190.59,195.48,189.33,191.08,143416,9.19838,9.19838,8.97549,9.1553,5481.0000001566,10.69,10.8,10.5,10.77,14060,5.2814,5.2814,5.1438,5.2814,2123,230.381129,231.295722,223.642024,224.50848,4619,1751.18,1760.14,1749.32,1752.25,27484727.0,14253.39,14292.88,14215.41,14280.06,5324611.0,48.306568,48.757453,47.72307,48.62484,427646,153.862694,154.247592,150.254282,150.735404,727377,47973.79,48138.27,47869.28,47931.14,43107747.0,48.4262,48.5461,47.9661,48.4529,8802467.0330795
2016-10-24,191.08,194.51,190.93,194.11,40289,9.20681,9.20681,8.83745,9.01763,1125.4576271508,10.9,10.97,10.72,10.9,23283,5.309,5.309,5.1531,5.309,1145,224.460344,226.915304,224.267798,225.904438,2751,1753.46,1784.95,1753.46,1782.79,22769939.0,14304.3,14325.13,14269.13,14308.76,9926716.0,48.62484,48.837021,48.02366,48.182796,419627,151.360862,151.408974,149.051478,149.340151,577946,48034.72,48542.29,48034.72,48508.91,39288998.0,48.8169,48.9388,48.5084,48.5461,8087324.7170715
2016-10-25,193.96,193.96,190.35,190.59,59677,9.24989,10.3166,8.87182,10.3166,16328.745763178,11.0,11.07,10.8,10.8,29777,5.2997,5.2997,5.2906,5.2906,1253,226.241393,226.241393,221.283337,222.294203,2633,1782.68,1800.0,1782.68,1785.59,32360213.0,14283.24,14340.2,14260.22,14276.26,8842022.0,48.456863,48.62484,47.608139,47.687707,264470,149.147703,151.31275,145.53929,146.934543,1191679,48591.7,48825.19,48434.48,48459.91,49549734.0,47.7023,48.1445,47.4623,47.7785,15940739.089461
2016-10-26,190.15,193.53,190.1,190.59,51402,10.3259,11.0995,9.9813,10.3259,14994.000000428,10.94,10.94,10.41,10.8,9133,5.2722,5.2906,5.1531,5.2906,1097,223.738297,223.738297,219.213469,222.005384,4107,1785.14,1790.94,1771.44,1779.73,25294669.0,14313.74,14319.85,14274.4,14298.37,8155501.0,47.705389,50.021699,47.608139,49.950972,662374,146.309085,146.501534,143.75914,143.75914,970793,48454.46,48582.6,48202.96,48381.29,41830435.0,47.6824,48.919,47.6349,48.6384,13234894.209243
2016-10-27,190.1,193.86,189.67,193.53,48626,10.4121,10.4552,10.0244,10.0244,2097.1525424328,10.79,10.79,10.44,10.68,16344,5.3181,5.3181,5.2997,5.2997,685,223.545751,223.786433,219.935516,219.935516,3017,1780.78,1798.42,1779.74,1795.33,32624860.0,14297.43,14304.33,14244.19,14294.19,6493527.0,49.800677,52.03742,49.800677,51.259422,853424,143.181794,143.999701,141.73843,143.999701,823591,48384.67,48651.53,48347.43,48651.28,51225074.0,48.9864,48.9864,48.3785,48.565,8482654.4978971
